text,terms,lab_sim
"the only concern i have is with the slighly all-business waitstaff who order and throw the food down, rushing you out.","[('slighly all-business waitstaff', None)]",0.5349345
the ambience is very romantic and definitely a good place to bring a date.,"[('ambience', None)]",0.41829312
"it is far more popular as a bar than as a restaurant, with only a few tables and the waiter being the bartender, but we greatly enjoyed the unobtrusive atmosphere.","[('bartender', None)]",0.58668226
"the food is very good for it's price, better than most fried dumplings i've had.","[('fried dumplings', None), ('price', None)]",0.56345576
there are much better places in ny with better prices.,"[('places', None), ('price', None)]",0.4156198
obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys.,"[('obv caviar', None)]",0.4837885
"everything is delicious, though, my gf and i come here once a week sometimes- you will get addicted!","[('gf', None)]",0.5706252
"other guests enjoyed pizza, santa fe chopped salad and fish and chips.","[('santa fe chopped salad', None), ('santa fe chopped', None)]",0.5439912
the ambience is very calm and quiet.,"[('ambient', None)]",0.273969
"both times i was extremely dissappointed by the service, which was boarderline rude.","[('service', None)]",0.3255786
the spicy tuna roll is huge and probably the best that i've had at this price range.,"[('price range', None), ('spicy tuna roll', None)]",0.5191976
price and quality of fish alone will keep us from making a return visit.,"[('quality', None), ('fish', None), ('price', None)]",0.45677048
this is one of the best comfort food places in the city.,"[('comfort food places', None)]",0.66375154
i had a huge pastrami sandwich on a roll.,"[('pastrami', None)]",0.45341587
"though you will undoubtedly be seated at a table with what seems like barely enough room (no matter what the size of your party), the warm atomosphere is worth the cramped quarters- you'll have fun and forgot about the tight spot you're in.","[('atomosphere', None)]",0.28416774
"considering their price of $6.25 for lunch special, the dish was ridiculously small.","[('lunch special', None), ('price', None)]",0.6413756
"besides, when you have bad service, that's less money you have to tip.","[('service', None)]",0.2934328
the wine list is also really nice.,"[('wine list', None)]",0.49813795
"service was devine, oysters where a sensual as they come, and the price can't be beat!!!","[('oysters', None), ('price', None)]",0.57815975
ballato's is consistently delicious authentic italian food.,"[(""ballato's"", None)]",0.43605146
"the service was attentive, yet discreet.","[('service', None)]",0.34475514
for those prices and the dressed up atmosphere you expect more and should get more.,"[('prices', None)]",0.3593887
we went to eat at the jekyll and hyde restaurant on friday night and really enjoyed the fun atmosphere and good food.,"[('hyde', None)]",0.57500684
you have to increase the service a lot.,"[('service', None)]",0.19870833
"i must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.","[('portions sizes', None)]",0.53552026
"after we got our sashimi order, i could not believe how small the portions were!","[('sashimi', None)]",0.45016778
nothing better than buying a snapple for $3.25 too.,"[('snapple', None)]",0.30490774
"service is extraordinary, yet not overbearing, and the decor brings a taste of trendy soho into queens.","[('service', None), ('decor', None)]",0.49828818
"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these.","[('dosas', None)]",0.44582012
the service was excellent and the food was delicious.,"[('service', None), ('food', None)]",0.77291787
"the food was very good, but not very thai.","[('thai', None), ('food', None)]",0.5935353
"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","[('thalia', None)]",0.54738086
the fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,"[('fillings', None), ('dosa batter', None)]",0.40358406
"the mussaman curry that i ordered was as thin as water and aside from the poorly fried tofu that i ordered in it, they graciously provided me with one piece of poorly cooked potato.","[('mussaman curry', None)]",0.42216903
a restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"[('service', None), ('food', None)]",0.6106758
their sake martini is wonderful.,"[('martini', None)]",0.55755407
"well, this place is so ghetto its not even funny.","[('ghetto', None)]",0.3098688
once they ran out of gnochi and made it for me from scratch!,"[('gnochi', None)]",0.41173175
we would like to thank marcelo and grace for a wonderful dining experience!!!,"[('marcelo and grace', None)]",0.51938254
"found service above average, but that could be because we were 13 of us.","[('service', None)]",0.30944574
"bagels are ok, but be sure not to make any special requests!","[('bagels', None)]",0.5270912
cute and decorative.,"[('decorative', None)]",0.3247019
"i know this is the case in many nyc eateries, but here, they really cram you in to the point where it's borderline uncomfortable.","[('nyc eateries', None)]",0.52012914
fine dining restaurant quality.,"[('quality', None), ('dining restaurant quality', None)]",0.7113299
overall a disappointing experience for that price category.,"[('price category', None)]",0.3820696
the food was exceptional.,"[('food', None)]",0.6879178
a thai restaurant out of rice during dinner?,"[('thai', None)]",0.55471253
the portions are small but being that the food was so good makes up for that.,"[('portions', None)]",0.55331635
"sure, the setting is nice.","[('setting', None)]",0.23060976
overall a worthwhile experience.,"[('experience', None)]",0.39776435
"the service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.","[('service', None), ('price', None), ('food', None)]",0.7175409
best drumsticks over rice and sour spicy soup in town!,"[('drumsticks', None)]",0.5413356
some of the finest latin women you'll see in your life hang out at jimmy's.,"[(""jimmy's"", None)]",0.3179926
their whitefish salad is excellent--all whitefish with a little mayo.,"[('whitefish salad', None)]",0.5455067
"and it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","[('congee', None), ('rice dishes', None), ('price', None), ('noodles', None)]",0.53565437
i had a great experience.,"[('experience', None)]",0.44542328
"the chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.","[('portobello mushrooms', None), ('chicken parm', None)]",0.44759962
the waitresses are nice--also you can just get counter service sit.,"[('waitresses', None)]",0.572665
the only friendly staff member was the guy at the bar.,"[('bar', None)]",0.23524885
"having been a long time ess-a-bagel fan, i was surpised to find myself return time and time again to murray's.","[('ess-a-bagel', None)]",0.2933694
"you can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, la villa can't be beat.","[('price', None), ('fine dining experience', None)]",0.57284904
won't or can't is not in the service directory.,"[('service directory', None)]",0.062302787
"the red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.","[('red curry', None), ('rice', None)]",0.4454967
"saul is pretty good, but definitely not great.","[('saul', None)]",0.2341435
"i would recommend roxy's for that, but not for their food.","[(""roxy's"", None)]",0.5653535
"overall i was impressed and will return, it's a great qpr (quality to price ratio).","[('quality', None), ('price ratio', None), ('qpr', None)]",0.37501234
