text,labs
"it is far more popular as a bar than as a restaurant, with only a few tables and the waiter being the bartender, but we greatly enjoyed the unobtrusive atmosphere.","[('bartender', None), ('bar', None), ('restaurant', None), ('atmosphere', None)]"
"the food is very good for it's price, better than most fried dumplings i've had.","[('fried dumplings', None), ('price', None), ('food', None)]"
there are much better places in ny with better prices.,"[('places', None), ('price', None)]"
obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys.,"[('obv caviar', None), ('rest', None), ('varietys', None), ('line', None)]"
"everything is delicious, though, my gf and i come here once a week sometimes- you will get addicted!","[('gf', None)]"
"other guests enjoyed pizza, santa fe chopped salad and fish and chips.","[('santa fe chopped salad', None), ('santa fe chopped', None), ('guests', None)]"
the ambience is very calm and quiet.,"[('ambient', None), ('ambience', None)]"
"both times i was extremely dissappointed by the service, which was boarderline rude.","[('service', None)]"
the spicy tuna roll is huge and probably the best that i've had at this price range.,"[('price range', None), ('spicy tuna roll', None)]"
price and quality of fish alone will keep us from making a return visit.,"[('quality', None), ('fish', None), ('price', None)]"
this is one of the best comfort food places in the city.,"[('comfort food places', None)]"
i had a huge pastrami sandwich on a roll.,"[('pastrami', None), ('roll', None)]"
"though you will undoubtedly be seated at a table with what seems like barely enough room (no matter what the size of your party), the warm atomosphere is worth the cramped quarters- you'll have fun and forgot about the tight spot you're in.","[('atomosphere', None), ('spot', None), ('room', None), ('size', None), ('quarters', None), ('party', None)]"
"considering their price of $6.25 for lunch special, the dish was ridiculously small.","[('lunch special', None), ('price', None), ('dish', None)]"
"besides, when you have bad service, that's less money you have to tip.","[('service', None)]"
the wine list is also really nice.,"[('wine list', None)]"
"service was devine, oysters where a sensual as they come, and the price can't be beat!!!","[('oysters', None), ('price', None), ('service', None)]"
ballato's is consistently delicious authentic italian food.,"[(""ballato's"", None), ('food', None)]"
"the service was attentive, yet discreet.","[('service', None)]"
for those prices and the dressed up atmosphere you expect more and should get more.,"[('prices', None)]"
we went to eat at the jekyll and hyde restaurant on friday night and really enjoyed the fun atmosphere and good food.,"[('hyde', None), ('jekyll', None), ('atmosphere', None), ('food', None)]"
you have to increase the service a lot.,"[('service', None), ('lot', None)]"
"i must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.","[('portions sizes', None), ('udon', None), ('menu', None), ('entree', None), ('reader', None), ('appetizers', None), ('end', None)]"
"after we got our sashimi order, i could not believe how small the portions were!","[('sashimi', None)]"
nothing better than buying a snapple for $3.25 too.,"[('snapple', None)]"
"service is extraordinary, yet not overbearing, and the decor brings a taste of trendy soho into queens.","[('service', None), ('decor', None), ('soho', None)]"
"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these.","[('dosas', None), ('popcorn', None), ('grease', None)]"
the service was excellent and the food was delicious.,"[('service', None), ('food', None)]"
"the food was very good, but not very thai.","[('thai', None), ('food', None)]"
"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","[('thalia', None), ('restaurant', None), ('food', None), ('people', None)]"
the fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,"[('fillings', None), ('dosa batter', None)]"
"the mussaman curry that i ordered was as thin as water and aside from the poorly fried tofu that i ordered in it, they graciously provided me with one piece of poorly cooked potato.","[('mussaman curry', None), ('tofu', None), ('potato', None), ('water', None)]"
a restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"[('service', None), ('food', None), ('atmosphere', None)]"
their sake martini is wonderful.,"[('martini', None)]"
"well, this place is so ghetto its not even funny.","[('ghetto', None), ('place', None)]"
once they ran out of gnochi and made it for me from scratch!,"[('gnochi', None)]"
we would like to thank marcelo and grace for a wonderful dining experience!!!,"[('marcelo and grace', None), ('dining experience', None)]"
"found service above average, but that could be because we were 13 of us.","[('service', None)]"
"bagels are ok, but be sure not to make any special requests!","[('bagels', None), ('requests', None)]"
cute and decorative.,"[('decorative', None)]"
"i know this is the case in many nyc eateries, but here, they really cram you in to the point where it's borderline uncomfortable.","[('nyc eateries', None), ('borderline', None), ('case', None), ('cram', None)]"
fine dining restaurant quality.,"[('quality', None), ('dining restaurant quality', None)]"
overall a disappointing experience for that price category.,"[('price category', None)]"
the food was exceptional.,"[('food', None)]"
a thai restaurant out of rice during dinner?,"[('thai', None), ('dinner', None), ('rice', None), ('restaurant', None)]"
the portions are small but being that the food was so good makes up for that.,"[('portions', None), ('food', None)]"
"sure, the setting is nice.","[('setting', None)]"
overall a worthwhile experience.,"[('experience', None)]"
"the service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.","[('service', None), ('price', None), ('food', None), ('commission', None), ('world', None), ('prices', None), ('wallet', None)]"
best drumsticks over rice and sour spicy soup in town!,"[('drumsticks', None), ('soup', None), ('rice', None)]"
some of the finest latin women you'll see in your life hang out at jimmy's.,"[(""jimmy's"", None), ('women', None), ('life', None)]"
their whitefish salad is excellent--all whitefish with a little mayo.,"[('whitefish salad', None), ('mayo', None)]"
"and it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","[('congee', None), ('rice dishes', None), ('price', None), ('noodles', None)]"
i had a great experience.,"[('experience', None)]"
"the chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.","[('portobello mushrooms', None), ('chicken parm', None)]"
the waitresses are nice--also you can just get counter service sit.,"[('waitresses', None), ('service', None)]"
the only friendly staff member was the guy at the bar.,"[('bar', None), ('guy', None), ('staff member', None)]"
"having been a long time ess-a-bagel fan, i was surpised to find myself return time and time again to murray's.","[('ess-a-bagel', None), ('murray', None)]"
"you can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, la villa can't be beat.","[('price', None), ('fine dining experience', None), ('restaurants', None), ('food', None), ('prices', None)]"
