text,labs
go only if you are already in the neighborhood and don't want to bother going farther for a better place.,"[('place', None), ('neighborhood', None)]"
"top spot in town for vietnamese classics, better than places that cost a lot more.","[('places', None), ('spot', None), ('town', None), ('vietnamese classics', None)]"
less wait time for me!,"[('me', None), ('wait', None), ('time', None)]"
"this was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.","[('theater', None), ('accompaniment', None), ('afternoon', None)]"
"the decor is really blah, and not at all hip or happening.","[('happening', None), ('decor', None)]"
"having discovered ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.","[('fish tanks', None), ('ping', None)]"
you cannot go wrong at the red eye grill.,"[('red eye grill', None), ('food', None)]"
it appears to be the owner's first venture and it shows.,"[('venture', None), ('owner', None)]"
"i come from a family of pizzeria owners, and i'm almost ashamed to say that the pizza in fornino's blows my families receipies away.","[('pizza', None), ('owners', None), ('families', None)]"
i go twice a month!,"[('a month', None), ('i', None)]"
we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai.,"[('menu', None), ('section', None), ('beef and noodle soup dishes', None)]"
they have a huge selection of different cream cheeses and all of their salads are great.,"[('huge selection', None), ('different cream cheeses', None), ('salads', None), ('cream cheeses', None)]"
the lobster sandwich is good and the spaghetti with scallops and shrimp is great.,"[('shrimp', None), ('scallops', None), ('lobster sandwich', None), ('spaghetti with scallops and shrimp', None), ('spaghetti', None)]"
the food was authentic.,"[('authentic', None), ('food', None)]"
the dim sum is delectable while the prices are quite easy on the wallet.,"[('sum', None), ('wallet', None), ('prices', None), ('dim sum', None)]"
"i only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most nyc italian joints i've tried similar dishes at.","[('spinach ravioli', None), ('light oil', None), ('dish', None), ('spinach ravioli in a light oil and garlic sauce', None), ('simple dish', None), ('garlic sauce', None), ('similar dishes', None)]"
the worst excuse for japanese food i've ever encountered.,"[('japanese food', None), ('excuse', None), ('food', None)]"
a million better places to go in the city.,"[('places', None), ('city', None), ('place', None)]"
"if celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.","[('hype', None), ('celebrities', None), ('parts', None), ('whats', None)]"
okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,"[('oily', None), ('cooked', None), ('oily part', None)]"
i ordered a chicken teriyaki dish and found that the chicken was extremely dry.,"[('chicken teriyaki dish', None)]"
i love it.,"[('i like', None)]"
if you want something really different than try jekyll and hyde.,"[('hyde', None), ('jekyll', None), ('something', None)]"
"we had reservations at 9pm, but was not seated until 10:15pm.","[('reservations', None), ('seated', None)]"
we had pam's special fried fish and it was amazing.,"[('pam', None), ('special fried fish', None)]"
its located in greenewich village.,"[('greenewich village', None)]"
there is no excuse for such lousy service!,"[('such lousy service', None), ('service', None), ('food', None)]"
three strikes and this restaurant is out.,"[('restaurant', None), ('out', None)]"
we bring in a party of ten or so every week.,"[('ten', None), ('party', None)]"
my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque.,"[('lobster bisque', None), ('new england chowder', None)]"
"so, a little inconsistency there but either way, both pizzas were really good.","[('pizzas', None), ('inconsistency', None), ('way', None), ('little inconsistency', None)]"
"overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.","[('everything', None), ('restaurant', None), ('sushi', None), ('other sushi favorites', None)]"
we would return to this place again!,"[('place', None), ('back', None)]"
not enough wines by the glass either.,"[('wines', None), ('glass', None)]"
i had the duck breast special on my last visit and it was incredible.,"[('duck breast special', None), ('visit', None), ('duck breast', None), ('last visit', None)]"
i must say it's a little pricey for the food because it was not as spectacular as the view.,"[('view', None), ('food', None)]"
these innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,"[('job', None), ('french indian fusion', None), ('dishes', None), ('innovators', None)]"
"just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.","[('woman', None), ('back half', None), ('seat', None), ('restaurant', None), ('bar', None)]"
no gimmicks here -- the food speaks for itself in its freshness and preparation.,"[('preparation', None), ('food', None)]"
"we were worried we would have trouble getting in, but somehow managed to have a short wait.","[('wait', None), ('short wait', None), ('food', None)]"
my wife had the fried shrimp which are huge and loved it.,"[('fried shrimp', None), ('meal', None)]"
"everything i had was good, and i'm a eater.","[('everything i', None), ('eat', None), ('food', None)]"
one should not go to lucky strike for the food.,"[('strike', None), ('food', None)]"
the service is awful--the last time i was there (and i do mean the last time) we were told that they needed our table so we would have to leave.,"[('service', None), ('table', None), ('last time', None)]"
we could only get through an appetizer and cheese fondue.,"[('cheese fondue', None), ('appetizer', None)]"
"to me it exemplifies soho, cute, artsy, interesting.","[('arty', None), ('exemplifies', None)]"
"try everything for that matter, it is all good.","[('everything', None)]"
both times we waited well over a half hour for a table (even though we had reservations).,"[('reservations', None), ('half hour', None), ('table', None)]"
happy to be a regular at this place and would warmly recommend it to anyone.,"[('place', None), ('recommendation', None), ('anyone', None)]"
i've been eating at taj mahal for over twenty years and have found them to be the most excellent of the indian eateries on this block of indian restaurants.,"[('indian eateries', None), ('taj mahal', None)]"
"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.","[('experience', None), ('reservation', None), ('little while', None), ('manager', None), ('bar', None)]"
try the green curry!!!,"[('green curry', None), ('food', None)]"
we had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"[('appetizer', None), ('sauce', None), ('scallops', None)]"
we were also seated promptly at the time of our reservation and the service was very quick and professional.,"[('reservation', None), ('service', None)]"
"you rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.","[('flavor', None), ('masaman', None), ('seat', None), ('currys', None)]"
the food there are sastifying.,"[('sastifying', None), ('food', None)]"
i highly recommend to anyone to give this place a try.,"[('place', None), ('try', None)]"
i highly recommend visiting this restaurant and having dinner and drinks!,"[('dinner', None), ('drinks', None)]"
